timestep,rows_captured,unique_videos_captured,total_view_count,new_view_count,seconds_since_start
2026-03-07 06:02:00+00:00,12,12,431886,2925.0,12150.0
2026-03-07 06:02:30+00:00,12,12,433924,2038.0,12180.0
2026-03-07 06:03:00+00:00,12,12,434472,548.0,12210.0
2026-03-07 06:03:30+00:00,12,12,440547,6075.0,12240.0
2026-03-07 06:04:00+00:00,12,12,441528,981.0,12270.0
2026-03-07 06:04:30+00:00,12,12,442992,1464.0,12300.0
2026-03-07 06:05:00+00:00,12,12,444065,1073.0,12330.0
2026-03-07 06:05:30+00:00,12,12,444723,658.0,12360.0
2026-03-07 06:06:00+00:00,12,12,446157,1434.0,12390.0
2026-03-07 06:06:30+00:00,12,12,447833,1676.0,12420.0
2026-03-07 06:07:00+00:00,12,12,451415,3582.0,12450.0
2026-03-07 06:07:30+00:00,12,12,452280,865.0,12480.0
2026-03-07 06:08:00+00:00,12,12,452680,400.0,12510.0
2026-03-07 06:08:30+00:00,12,12,455640,2960.0,12540.0
2026-03-07 06:09:00+00:00,12,12,458926,3286.0,12570.0
2026-03-07 06:09:30+00:00,12,12,460519,1593.0,12600.0
2026-03-07 06:10:00+00:00,13,13,461286,819.0,12630.0
2026-03-07 06:10:30+00:00,13,13,461730,444.0,12660.0
2026-03-07 06:11:00+00:00,13,13,463419,1689.0,12690.0
2026-03-07 06:11:30+00:00,13,13,465144,1783.0,12720.0
2026-03-07 06:12:00+00:00,13,13,469512,4368.0,12750.0
2026-03-07 06:12:30+00:00,14,14,470988,1476.0,12780.0
2026-03-07 06:13:00+00:00,0,0,0,0.0,12810.0
2026-03-07 06:13:30+00:00,14,14,477347,6359.0,12840.0
2026-03-07 06:14:00+00:00,14,14,479102,1755.0,12870.0
2026-03-07 06:14:30+00:00,14,14,479712,729.0,12900.0
2026-03-07 06:15:00+00:00,14,14,482295,2583.0,12930.0
2026-03-07 06:15:30+00:00,14,14,483805,1510.0,12960.0
2026-03-07 06:16:00+00:00,14,14,485787,1982.0,12990.0
2026-03-07 06:16:30+00:00,14,14,488329,2542.0,13020.0
2026-03-07 06:17:00+00:00,14,14,489400,1071.0,13050.0
2026-03-07 06:17:30+00:00,14,14,493701,4301.0,13080.0
2026-03-07 06:18:00+00:00,14,14,494771,1070.0,13110.0
2026-03-07 06:18:30+00:00,14,14,501716,6945.0,13140.0
2026-03-07 06:19:00+00:00,14,14,503802,2086.0,13170.0
2026-03-07 06:19:30+00:00,14,14,505815,2013.0,13200.0
2026-03-07 06:20:00+00:00,14,14,507247,1432.0,13230.0
2026-03-07 06:20:30+00:00,14,14,509373,2126.0,13260.0
2026-03-07 06:21:00+00:00,14,14,510930,1557.0,13290.0
2026-03-07 06:21:30+00:00,14,14,512074,1144.0,13320.0
2026-03-07 06:22:00+00:00,14,14,515725,3651.0,13350.0
2026-03-07 06:22:30+00:00,14,14,519368,3643.0,13380.0
2026-03-07 06:23:00+00:00,14,14,521261,1893.0,13410.0
2026-03-07 06:23:30+00:00,14,14,527147,5886.0,13440.0
2026-03-07 06:24:00+00:00,14,14,528425,1278.0,13470.0
2026-03-07 06:24:30+00:00,14,14,531039,2614.0,13500.0
2026-03-07 06:25:00+00:00,14,14,531795,756.0,13530.0
2026-03-07 06:25:30+00:00,14,14,532824,1029.0,13560.0
2026-03-07 06:26:00+00:00,14,14,535795,2971.0,13590.0
2026-03-07 06:26:30+00:00,14,14,538050,2255.0,13620.0
2026-03-07 06:27:00+00:00,14,14,542449,4399.0,13650.0
2026-03-07 06:27:30+00:00,14,14,543763,1314.0,13680.0
2026-03-07 06:28:00+00:00,14,14,546454,2691.0,13710.0
2026-03-07 06:28:30+00:00,14,14,550063,3609.0,13740.0
2026-03-07 06:29:00+00:00,14,14,551456,1393.0,13770.0
2026-03-07 06:29:30+00:00,14,14,553551,2095.0,13800.0
2026-03-07 06:30:00+00:00,14,14,555438,1887.0,13830.0
2026-03-07 06:30:30+00:00,14,14,557579,2141.0,13860.0
2026-03-07 06:31:00+00:00,14,14,558491,912.0,13890.0
2026-03-07 06:31:30+00:00,14,14,560675,2184.0,13920.0
2026-03-07 06:32:00+00:00,14,14,563992,3317.0,13950.0
2026-03-07 06:32:30+00:00,14,14,565059,1067.0,13980.0
2026-03-07 06:33:00+00:00,14,14,566988,1929.0,14010.0
2026-03-07 06:33:30+00:00,14,14,571679,4691.0,14040.0
2026-03-07 06:34:00+00:00,14,14,573322,1643.0,14070.0
2026-03-07 06:34:30+00:00,14,14,574186,864.0,14100.0
2026-03-07 06:35:00+00:00,14,14,578112,3926.0,14130.0
2026-03-07 06:35:30+00:00,14,14,578894,782.0,14160.0
2026-03-07 06:36:00+00:00,14,14,580556,1662.0,14190.0
2026-03-07 06:36:30+00:00,0,0,0,0.0,14220.0
2026-03-07 06:37:00+00:00,14,14,582658,2102.0,14250.0
2026-03-07 06:37:30+00:00,14,14,586089,3431.0,14280.0
2026-03-07 06:38:00+00:00,14,14,587647,1558.0,14310.0
2026-03-07 06:38:30+00:00,14,14,592160,4513.0,14340.0
2026-03-07 06:39:00+00:00,14,14,593998,1838.0,14370.0
2026-03-07 06:39:30+00:00,14,14,595460,1462.0,14400.0
2026-03-07 06:40:00+00:00,14,14,596579,1119.0,14430.0
2026-03-07 06:40:30+00:00,14,14,599621,3042.0,14460.0
2026-03-07 06:41:00+00:00,14,14,600703,1082.0,14490.0
2026-03-07 06:41:30+00:00,14,14,602089,1386.0,14520.0
2026-03-07 06:42:00+00:00,14,14,604132,2043.0,14550.0
2026-03-07 06:42:30+00:00,14,14,609680,5548.0,14580.0
2026-03-07 06:43:00+00:00,14,14,610776,1096.0,14610.0
2026-03-07 06:43:30+00:00,14,14,617863,7087.0,14640.0
2026-03-07 06:44:00+00:00,14,14,619554,1691.0,14670.0
2026-03-07 06:44:30+00:00,14,14,620839,1285.0,14700.0
2026-03-07 06:45:00+00:00,14,14,625185,4346.0,14730.0
2026-03-07 06:45:30+00:00,14,14,625987,802.0,14760.0
2026-03-07 06:46:00+00:00,14,14,627727,1740.0,14790.0
2026-03-07 06:46:30+00:00,14,14,630565,2838.0,14820.0
2026-03-07 06:47:00+00:00,14,14,630997,432.0,14850.0
2026-03-07 06:47:30+00:00,14,14,634805,3808.0,14880.0
2026-03-07 06:48:00+00:00,14,14,635385,580.0,14910.0
2026-03-07 06:48:30+00:00,14,14,641489,6104.0,14940.0
2026-03-07 06:49:00+00:00,14,14,643031,1542.0,14970.0
2026-03-07 06:49:30+00:00,14,14,645269,2238.0,15000.0
2026-03-07 06:50:00+00:00,14,14,648473,3204.0,15030.0
2026-03-07 06:50:30+00:00,14,14,650347,1874.0,15060.0
2026-03-07 06:51:00+00:00,14,14,652041,1694.0,15090.0
2026-03-07 06:51:30+00:00,14,14,653898,1857.0,15120.0
2026-03-07 06:52:00+00:00,14,14,658146,4248.0,15150.0
2026-03-07 06:52:30+00:00,14,14,659382,1236.0,15180.0
2026-03-07 06:53:00+00:00,14,14,662880,3498.0,15210.0
2026-03-07 06:53:30+00:00,14,14,666555,3675.0,15240.0
2026-03-07 06:54:00+00:00,14,14,667488,933.0,15270.0
2026-03-07 06:54:30+00:00,14,14,669025,1537.0,15300.0
2026-03-07 06:55:00+00:00,14,14,669531,506.0,15330.0
2026-03-07 06:55:30+00:00,14,14,673571,4040.0,15360.0
2026-03-07 06:56:00+00:00,14,14,675271,1700.0,15390.0
2026-03-07 06:56:30+00:00,14,14,677791,2520.0,15420.0
2026-03-07 06:57:00+00:00,14,14,680488,2697.0,15450.0
2026-03-07 06:57:30+00:00,14,14,681154,666.0,15480.0
2026-03-07 06:58:00+00:00,0,0,0,0.0,15510.0
2026-03-07 06:58:30+00:00,14,14,682882,1728.0,15540.0
2026-03-07 06:59:00+00:00,14,14,687266,4384.0,15570.0
2026-03-07 06:59:30+00:00,14,14,689117,1851.0,15600.0
2026-03-07 07:00:00+00:00,14,14,689469,352.0,15630.0
2026-03-07 07:00:30+00:00,14,14,691832,2363.0,15660.0
2026-03-07 07:01:00+00:00,14,14,693428,1596.0,15690.0
2026-03-07 07:01:30+00:00,14,14,694322,894.0,15720.0
2026-03-07 07:02:00+00:00,14,14,696614,2292.0,15750.0
2026-03-07 07:02:30+00:00,14,14,698791,2177.0,15780.0
2026-03-07 07:03:00+00:00,14,14,700873,2082.0,15810.0
2026-03-07 07:03:30+00:00,14,14,704546,3673.0,15840.0
2026-03-07 07:04:00+00:00,14,14,705647,1101.0,15870.0
2026-03-07 07:04:30+00:00,14,14,706706,1059.0,15900.0
2026-03-07 07:05:00+00:00,14,14,710188,3482.0,15930.0
2026-03-07 07:05:30+00:00,14,14,711845,1657.0,15960.0
2026-03-07 07:06:00+00:00,14,14,713067,1222.0,15990.0
2026-03-07 07:06:30+00:00,14,14,714362,1295.0,16020.0
2026-03-07 07:07:00+00:00,14,14,717808,3446.0,16050.0
2026-03-07 07:07:30+00:00,15,15,719650,1842.0,16080.0
2026-03-07 07:08:00+00:00,15,15,721171,1521.0,16110.0
2026-03-07 07:08:30+00:00,15,15,725653,4482.0,16140.0
2026-03-07 07:09:00+00:00,15,15,726720,1067.0,16170.0
2026-03-07 07:09:30+00:00,15,15,728081,1361.0,16200.0
2026-03-07 07:10:00+00:00,15,15,730317,2236.0,16230.0
2026-03-07 07:10:30+00:00,15,15,731319,1002.0,16260.0
2026-03-07 07:11:00+00:00,15,15,731974,655.0,16290.0
2026-03-07 07:11:30+00:00,15,15,733963,1989.0,16320.0
2026-03-07 07:12:00+00:00,15,15,737396,3433.0,16350.0
2026-03-07 07:12:30+00:00,15,15,739763,2367.0,16380.0
2026-03-07 07:13:00+00:00,15,15,746030,6267.0,16410.0
2026-03-07 07:13:30+00:00,15,15,747144,1114.0,16440.0
2026-03-07 07:14:00+00:00,15,15,748347,1203.0,16470.0
2026-03-07 07:14:30+00:00,15,15,749313,966.0,16500.0
2026-03-07 07:15:00+00:00,15,15,752819,3506.0,16530.0
2026-03-07 07:15:30+00:00,15,15,753755,936.0,16560.0
2026-03-07 07:16:00+00:00,15,15,753998,243.0,16590.0
2026-03-07 07:16:30+00:00,15,15,758629,4631.0,16620.0
2026-03-07 07:17:00+00:00,15,15,762407,3778.0,16650.0
2026-03-07 07:17:30+00:00,17,17,763453,1046.0,16680.0
2026-03-07 07:18:00+00:00,17,17,769418,5965.0,16710.0
2026-03-07 07:18:30+00:00,17,17,770530,1112.0,16740.0
2026-03-07 07:19:00+00:00,17,17,771386,856.0,16770.0
2026-03-07 07:19:30+00:00,17,17,772365,979.0,16800.0
2026-03-07 07:20:00+00:00,0,0,0,0.0,16830.0
2026-03-07 07:20:30+00:00,34,17,1553865,4892.0,16860.0
2026-03-07 07:21:00+00:00,0,0,0,0.0,16890.0
2026-03-07 07:21:30+00:00,36,18,1564166,5643.0,16920.0
2026-03-07 07:22:00+00:00,19,19,787028,4128.0,16950.0
2026-03-07 07:22:30+00:00,0,0,0,0.0,16980.0
2026-03-07 07:23:00+00:00,19,19,788167,1139.0,17010.0
2026-03-07 07:23:30+00:00,19,19,793807,5640.0,17040.0
2026-03-07 07:24:00+00:00,19,19,796609,2802.0,17070.0
2026-03-07 07:24:30+00:00,19,19,798345,1736.0,17100.0
2026-03-07 07:25:00+00:00,19,19,800457,2112.0,17130.0
2026-03-07 07:25:30+00:00,19,19,802483,2026.0,17160.0
2026-03-07 07:26:00+00:00,19,19,803127,644.0,17190.0
2026-03-07 07:26:30+00:00,19,19,804360,1233.0,17220.0
2026-03-07 07:27:00+00:00,19,19,805823,1463.0,17250.0
2026-03-07 07:27:30+00:00,19,19,806685,862.0,17280.0
2026-03-07 07:28:00+00:00,19,19,809497,2812.0,17310.0
2026-03-07 07:28:30+00:00,19,19,813155,3658.0,17340.0
2026-03-07 07:29:00+00:00,19,19,814066,911.0,17370.0
2026-03-07 07:29:30+00:00,19,19,815181,1115.0,17400.0
2026-03-07 07:30:00+00:00,19,19,816917,1736.0,17430.0
2026-03-07 07:30:30+00:00,19,19,817853,936.0,17460.0
2026-03-07 07:31:00+00:00,19,19,818812,959.0,17490.0
2026-03-07 07:31:30+00:00,19,19,821806,2994.0,17520.0
2026-03-07 07:32:00+00:00,19,19,822782,976.0,17550.0
2026-03-07 07:32:30+00:00,19,19,825069,2287.0,17580.0
2026-03-07 07:33:00+00:00,20,20,825784,715.0,17610.0
2026-03-07 07:33:30+00:00,20,20,830357,4573.0,17640.0
2026-03-07 07:34:00+00:00,20,20,831175,818.0,17670.0
2026-03-07 07:34:30+00:00,20,20,832100,925.0,17700.0
2026-03-07 07:35:00+00:00,20,20,834414,2314.0,17730.0
2026-03-07 07:35:30+00:00,20,20,835280,866.0,17760.0
2026-03-07 07:36:00+00:00,20,20,837840,2560.0,17790.0
2026-03-07 07:36:30+00:00,20,20,840224,2384.0,17820.0
2026-03-07 07:37:00+00:00,20,20,842859,2635.0,17850.0
2026-03-07 07:37:30+00:00,20,20,843593,734.0,17880.0
2026-03-07 07:38:00+00:00,20,20,845284,1691.0,17910.0
2026-03-07 07:38:30+00:00,20,20,849675,4391.0,17940.0
2026-03-07 07:39:00+00:00,20,20,850692,1017.0,17970.0
2026-03-07 07:39:30+00:00,20,20,851332,640.0,18000.0
2026-03-07 07:40:00+00:00,20,20,854140,2808.0,18030.0
2026-03-07 07:40:30+00:00,21,21,855177,1037.0,18060.0
2026-03-07 07:41:00+00:00,21,21,856577,1400.0,18090.0
2026-03-07 07:41:30+00:00,21,21,858078,1501.0,18120.0
2026-03-07 07:42:00+00:00,21,21,861066,2988.0,18150.0
2026-03-07 07:42:30+00:00,21,21,861964,898.0,18180.0
2026-03-07 07:43:00+00:00,0,0,0,0.0,18210.0
2026-03-07 07:43:30+00:00,21,21,867292,5328.0,18240.0
2026-03-07 07:44:00+00:00,21,21,870029,2737.0,18270.0
2026-03-07 07:44:30+00:00,21,21,871335,1306.0,18300.0
2026-03-07 07:45:00+00:00,21,21,872591,1256.0,18330.0
2026-03-07 07:45:30+00:00,21,21,875793,3202.0,18360.0
2026-03-07 07:46:00+00:00,21,21,879610,3817.0,18390.0
2026-03-07 07:46:30+00:00,21,21,884144,4534.0,18420.0
2026-03-07 07:47:00+00:00,21,21,885459,1315.0,18450.0
2026-03-07 07:47:30+00:00,21,21,889570,4111.0,18480.0
2026-03-07 07:48:00+00:00,21,21,890346,776.0,18510.0
2026-03-07 07:48:30+00:00,21,21,897927,7581.0,18540.0
2026-03-07 07:49:00+00:00,21,21,898630,703.0,18570.0
2026-03-07 07:49:30+00:00,21,21,899862,1232.0,18600.0
2026-03-07 07:50:00+00:00,21,21,902311,2449.0,18630.0
2026-03-07 07:50:30+00:00,21,21,903689,1378.0,18660.0
2026-03-07 07:51:00+00:00,21,21,904354,665.0,18690.0
2026-03-07 07:51:30+00:00,21,21,912329,7975.0,18720.0
2026-03-07 07:52:00+00:00,21,21,915352,3023.0,18750.0
2026-03-07 07:52:30+00:00,21,21,917513,2161.0,18780.0
2026-03-07 07:53:00+00:00,21,21,918623,1110.0,18810.0
2026-03-07 07:53:30+00:00,21,21,925212,6589.0,18840.0
2026-03-07 07:54:00+00:00,21,21,925556,344.0,18870.0
2026-03-07 07:54:30+00:00,21,21,927049,1493.0,18900.0
2026-03-07 07:55:00+00:00,21,21,930640,3591.0,18930.0
2026-03-07 07:55:30+00:00,21,21,931238,598.0,18960.0
2026-03-07 07:56:00+00:00,21,21,934431,3193.0,18990.0
2026-03-07 07:56:30+00:00,21,21,937187,2756.0,19020.0
2026-03-07 07:57:00+00:00,21,21,938296,1109.0,19050.0
2026-03-07 07:57:30+00:00,21,21,940901,2605.0,19080.0
2026-03-07 07:58:00+00:00,21,21,941696,795.0,19110.0
2026-03-07 07:58:30+00:00,21,21,946334,4638.0,19140.0
2026-03-07 07:59:00+00:00,21,21,948256,1922.0,19170.0
2026-03-07 07:59:30+00:00,21,21,949290,1034.0,19200.0
2026-03-07 08:00:00+00:00,21,21,951148,1858.0,19230.0
2026-03-07 08:00:30+00:00,21,21,951776,628.0,19260.0
2026-03-07 08:01:00+00:00,21,21,954736,2960.0,19290.0
2026-03-07 08:01:30+00:00,21,21,959083,4347.0,19320.0
2026-03-07 08:02:00+00:00,21,21,961084,2001.0,19350.0
2026-03-07 08:02:30+00:00,21,21,961328,244.0,19380.0
2026-03-07 08:03:00+00:00,21,21,962482,1154.0,19410.0
2026-03-07 08:03:30+00:00,0,0,0,0.0,19440.0
2026-03-07 08:04:00+00:00,21,21,965870,3388.0,19470.0
2026-03-07 08:04:30+00:00,21,21,967124,1254.0,19500.0
2026-03-07 08:05:00+00:00,21,21,967625,501.0,19530.0
2026-03-07 08:05:30+00:00,21,21,970253,2628.0,19560.0
2026-03-07 08:06:00+00:00,21,21,972942,2689.0,19590.0
2026-03-07 08:06:30+00:00,21,21,975159,2217.0,19620.0
2026-03-07 08:07:00+00:00,21,21,978889,3730.0,19650.0
2026-03-07 08:07:30+00:00,21,21,981633,2744.0,19680.0
2026-03-07 08:08:00+00:00,21,21,981963,330.0,19710.0
2026-03-07 08:08:30+00:00,21,21,984725,2762.0,19740.0
2026-03-07 08:09:00+00:00,21,21,986800,2075.0,19770.0
2026-03-07 08:09:30+00:00,21,21,987433,633.0,19800.0
2026-03-07 08:10:00+00:00,21,21,989595,2162.0,19830.0
2026-03-07 08:10:30+00:00,21,21,990868,1273.0,19860.0
2026-03-07 08:11:00+00:00,21,21,994044,3176.0,19890.0
2026-03-07 08:11:30+00:00,21,21,997917,3873.0,19920.0
2026-03-07 08:12:00+00:00,21,21,999940,2023.0,19950.0
2026-03-07 08:12:30+00:00,21,21,1000737,797.0,19980.0
2026-03-07 08:13:00+00:00,21,21,1001238,501.0,20010.0
2026-03-07 08:13:30+00:00,21,21,1005567,4329.0,20040.0
2026-03-07 08:14:00+00:00,21,21,1006795,1228.0,20070.0
2026-03-07 08:14:30+00:00,21,21,1008336,1541.0,20100.0
2026-03-07 08:15:00+00:00,21,21,1008611,275.0,20130.0
2026-03-07 08:15:30+00:00,21,21,1011741,3130.0,20160.0
2026-03-07 08:16:00+00:00,21,21,1018127,6386.0,20190.0
2026-03-07 08:16:30+00:00,21,21,1024308,6181.0,20220.0
2026-03-07 08:17:00+00:00,21,21,1026356,2048.0,20250.0
2026-03-07 08:17:30+00:00,21,21,1027348,992.0,20280.0
2026-03-07 08:18:00+00:00,21,21,1030975,3627.0,20310.0
2026-03-07 08:18:30+00:00,21,21,1031322,347.0,20340.0
2026-03-07 08:19:00+00:00,21,21,1032605,1283.0,20370.0
2026-03-07 08:19:30+00:00,21,21,1033438,833.0,20400.0
2026-03-07 08:20:00+00:00,21,21,1035336,1898.0,20430.0
2026-03-07 08:20:30+00:00,21,21,1036458,1122.0,20460.0
2026-03-07 08:21:00+00:00,21,21,1043075,6617.0,20490.0
2026-03-07 08:21:30+00:00,21,21,1047467,4392.0,20520.0
2026-03-07 08:22:00+00:00,21,21,1048904,1437.0,20550.0
2026-03-07 08:22:30+00:00,21,21,1050613,1709.0,20580.0
2026-03-07 08:23:00+00:00,21,21,1054076,3463.0,20610.0
2026-03-07 08:23:30+00:00,21,21,1054234,158.0,20640.0
2026-03-07 08:24:00+00:00,21,21,1055636,1402.0,20670.0
2026-03-07 08:24:30+00:00,0,0,0,0.0,20700.0
2026-03-07 08:25:00+00:00,21,21,1056585,949.0,20730.0
2026-03-07 08:25:30+00:00,21,21,1060201,3616.0,20760.0
2026-03-07 08:26:00+00:00,21,21,1060415,214.0,20790.0
2026-03-07 08:26:30+00:00,21,21,1073700,13285.0,20820.0
2026-03-07 08:27:00+00:00,21,21,1075586,1886.0,20850.0
2026-03-07 08:27:30+00:00,21,21,1077318,1732.0,20880.0
2026-03-07 08:28:00+00:00,21,21,1079458,2140.0,20910.0
2026-03-07 08:28:30+00:00,21,21,1083274,3816.0,20940.0
2026-03-07 08:29:00+00:00,21,21,1084832,1558.0,20970.0
2026-03-07 08:29:30+00:00,21,21,1085312,480.0,21000.0
2026-03-07 08:30:00+00:00,21,21,1085854,542.0,21030.0
2026-03-07 08:30:30+00:00,21,21,1087444,1590.0,21060.0
2026-03-07 08:31:00+00:00,21,21,1089009,1565.0,21090.0
2026-03-07 08:31:30+00:00,21,21,1092042,3033.0,21120.0
2026-03-07 08:32:00+00:00,21,21,1094138,2096.0,21150.0
2026-03-07 08:32:30+00:00,21,21,1096022,1884.0,21180.0
2026-03-07 08:33:00+00:00,21,21,1096516,494.0,21210.0
2026-03-07 08:33:30+00:00,21,21,1098802,2286.0,21240.0
2026-03-07 08:34:00+00:00,21,21,1098980,178.0,21270.0
2026-03-07 08:34:30+00:00,21,21,1099907,927.0,21300.0
2026-03-07 08:35:00+00:00,21,21,1102242,2335.0,21330.0
2026-03-07 08:35:30+00:00,21,21,1103047,805.0,21360.0
2026-03-07 08:36:00+00:00,21,21,1110804,7757.0,21390.0
2026-03-07 08:36:30+00:00,21,21,1114589,3785.0,21420.0
2026-03-07 08:37:00+00:00,21,21,1115289,700.0,21450.0
2026-03-07 08:37:30+00:00,21,21,1118159,2870.0,21480.0
2026-03-07 08:38:00+00:00,21,21,1118991,832.0,21510.0
2026-03-07 08:38:30+00:00,21,21,1122392,3401.0,21540.0
2026-03-07 08:39:00+00:00,21,21,1122609,217.0,21570.0
2026-03-07 08:39:30+00:00,21,21,1123809,1200.0,21600.0
2026-03-07 08:40:00+00:00,21,21,1125287,1478.0,21630.0
2026-03-07 08:40:30+00:00,21,21,1127998,2711.0,21660.0
2026-03-07 08:41:00+00:00,21,21,1132091,4093.0,21690.0
2026-03-07 08:41:30+00:00,21,21,1135141,3050.0,21720.0
2026-03-07 08:42:00+00:00,21,21,1137488,2347.0,21750.0
2026-03-07 08:42:30+00:00,21,21,1137710,255.0,21780.0
2026-03-07 08:43:00+00:00,21,21,1141980,4270.0,21810.0
2026-03-07 08:43:30+00:00,21,21,1142155,175.0,21840.0
2026-03-07 08:44:00+00:00,21,21,1142207,52.0,21870.0
2026-03-07 08:44:30+00:00,21,21,1144390,2183.0,21900.0
2026-03-07 08:45:00+00:00,0,0,0,0.0,21930.0
2026-03-07 08:45:30+00:00,21,21,1146733,2343.0,21960.0
2026-03-07 08:46:00+00:00,21,21,1147684,951.0,21990.0
2026-03-07 08:46:30+00:00,21,21,1155950,8266.0,22020.0
2026-03-07 08:47:00+00:00,21,21,1160574,4624.0,22050.0
2026-03-07 08:47:30+00:00,21,21,1163946,3372.0,22080.0
2026-03-07 08:48:00+00:00,21,21,1164913,967.0,22110.0
2026-03-07 08:48:30+00:00,21,21,1169061,4148.0,22140.0
2026-03-07 08:49:00+00:00,21,21,1169546,485.0,22170.0
2026-03-07 08:49:30+00:00,21,21,1170578,1032.0,22200.0
2026-03-07 08:50:00+00:00,21,21,1172777,2199.0,22230.0
2026-03-07 08:50:30+00:00,21,21,1173630,853.0,22260.0
2026-03-07 08:51:00+00:00,21,21,1177580,3950.0,22290.0
2026-03-07 08:51:30+00:00,21,21,1180562,2982.0,22320.0
2026-03-07 08:52:00+00:00,21,21,1181093,531.0,22350.0
2026-03-07 08:52:30+00:00,21,21,1183133,2040.0,22380.0
2026-03-07 08:53:00+00:00,21,21,1183266,133.0,22410.0
2026-03-07 08:53:30+00:00,21,21,1186041,2775.0,22440.0
2026-03-07 08:54:00+00:00,21,21,1186433,392.0,22470.0
2026-03-07 08:54:30+00:00,21,21,1186971,538.0,22500.0
2026-03-07 08:55:00+00:00,21,21,1187490,519.0,22530.0
2026-03-07 08:55:30+00:00,21,21,1189619,2129.0,22560.0
2026-03-07 08:56:00+00:00,21,21,1196671,7052.0,22590.0
2026-03-07 08:56:30+00:00,21,21,1201822,5151.0,22620.0
2026-03-07 08:57:00+00:00,21,21,1205700,3878.0,22650.0
2026-03-07 08:57:30+00:00,21,21,1206001,301.0,22680.0
2026-03-07 08:58:00+00:00,21,21,1206298,297.0,22710.0
2026-03-07 08:58:30+00:00,21,21,1210211,3913.0,22740.0
2026-03-07 08:59:00+00:00,21,21,1211415,1204.0,22770.0
2026-03-07 08:59:30+00:00,21,21,1212511,1096.0,22800.0
2026-03-07 09:00:00+00:00,21,21,1215911,3400.0,22830.0
2026-03-07 09:00:30+00:00,21,21,1216363,452.0,22860.0
2026-03-07 09:01:00+00:00,21,21,1220790,4427.0,22890.0
2026-03-07 09:01:30+00:00,21,21,1222932,2142.0,22920.0
2026-03-07 09:02:00+00:00,21,21,1224109,1177.0,22950.0
2026-03-07 09:02:30+00:00,21,21,1225450,1341.0,22980.0
2026-03-07 09:03:00+00:00,21,21,1227174,1724.0,23010.0
2026-03-07 09:03:30+00:00,21,21,1228008,834.0,23040.0
2026-03-07 09:04:00+00:00,21,21,1228491,483.0,23070.0
2026-03-07 09:04:30+00:00,21,21,1230459,1968.0,23100.0
2026-03-07 09:05:00+00:00,21,21,1230960,501.0,23130.0
2026-03-07 09:05:30+00:00,21,21,1232683,1723.0,23160.0
2026-03-07 09:06:00+00:00,0,0,0,0.0,23190.0
2026-03-07 09:06:30+00:00,21,21,1237703,5020.0,23220.0
2026-03-07 09:07:00+00:00,21,21,1238979,1276.0,23250.0
2026-03-07 09:07:30+00:00,21,21,1242070,3091.0,23280.0
2026-03-07 09:08:00+00:00,21,21,1243272,1202.0,23310.0
2026-03-07 09:08:30+00:00,21,21,1247435,4163.0,23340.0
2026-03-07 09:09:00+00:00,21,21,1247737,302.0,23370.0
2026-03-07 09:09:30+00:00,21,21,1249098,1361.0,23400.0
2026-03-07 09:10:00+00:00,21,21,1250502,1404.0,23430.0
2026-03-07 09:10:30+00:00,21,21,1252278,1776.0,23460.0
2026-03-07 09:11:00+00:00,21,21,1258120,5842.0,23490.0
2026-03-07 09:11:30+00:00,21,21,1261104,2984.0,23520.0
2026-03-07 09:12:00+00:00,21,21,1264188,3084.0,23550.0
2026-03-07 09:12:30+00:00,21,21,1264462,274.0,23580.0
2026-03-07 09:13:00+00:00,21,21,1265030,568.0,23610.0
2026-03-07 09:13:30+00:00,21,21,1267782,2752.0,23640.0
2026-03-07 09:14:00+00:00,21,21,1268587,805.0,23670.0
2026-03-07 09:14:30+00:00,21,21,1269181,594.0,23700.0
2026-03-07 09:15:00+00:00,21,21,1272034,2853.0,23730.0
2026-03-07 09:15:30+00:00,21,21,1272706,672.0,23760.0
2026-03-07 09:16:00+00:00,21,21,1278723,6017.0,23790.0
2026-03-07 09:16:30+00:00,21,21,1281869,3146.0,23820.0
2026-03-07 09:17:00+00:00,21,21,1283360,1491.0,23850.0
2026-03-07 09:17:30+00:00,21,21,1284463,1103.0,23880.0
2026-03-07 09:18:00+00:00,21,21,1284766,303.0,23910.0
2026-03-07 09:18:30+00:00,21,21,1288655,3889.0,23940.0
2026-03-07 09:19:00+00:00,21,21,1289560,905.0,23970.0
2026-03-07 09:19:30+00:00,21,21,1290580,1020.0,24000.0
2026-03-07 09:20:00+00:00,21,21,1293800,3220.0,24030.0
2026-03-07 09:20:30+00:00,21,21,1294569,769.0,24060.0
2026-03-07 09:21:00+00:00,21,21,1301365,6796.0,24090.0
2026-03-07 09:21:30+00:00,21,21,1304467,3102.0,24120.0
2026-03-07 09:22:00+00:00,21,21,1305983,1516.0,24150.0
2026-03-07 09:22:30+00:00,21,21,1307357,1374.0,24180.0
2026-03-07 09:23:00+00:00,21,21,1309456,2099.0,24210.0
2026-03-07 09:23:30+00:00,21,21,1310044,588.0,24240.0
2026-03-07 09:24:00+00:00,21,21,1311084,1040.0,24270.0
2026-03-07 09:24:30+00:00,21,21,1311294,210.0,24300.0
2026-03-07 09:25:00+00:00,21,21,1313257,1963.0,24330.0
2026-03-07 09:25:30+00:00,21,21,1313512,255.0,24360.0
2026-03-07 09:26:00+00:00,21,21,1318206,4694.0,24390.0
