timestep,rows_captured,unique_videos_captured,total_view_count,new_view_count,seconds_since_start
2026-03-07 10:32:30+00:00,19,19,498967,34.0,37230.0
2026-03-07 10:33:00+00:00,19,19,499146,179.0,37260.0
2026-03-07 10:33:30+00:00,19,19,499174,28.0,37290.0
2026-03-07 10:34:00+00:00,19,19,499388,214.0,37320.0
2026-03-07 10:34:30+00:00,19,19,499498,110.0,37350.0
2026-03-07 10:35:00+00:00,19,19,500246,748.0,37380.0
2026-03-07 10:35:30+00:00,19,19,500642,396.0,37410.0
2026-03-07 10:36:00+00:00,19,19,501055,413.0,37440.0
2026-03-07 10:36:30+00:00,19,19,501175,120.0,37470.0
2026-03-07 10:37:00+00:00,19,19,501583,408.0,37500.0
2026-03-07 10:37:30+00:00,19,19,501653,70.0,37530.0
2026-03-07 10:38:00+00:00,19,19,501723,70.0,37560.0
2026-03-07 10:38:30+00:00,19,19,502426,703.0,37590.0
2026-03-07 10:39:00+00:00,19,19,502910,484.0,37620.0
2026-03-07 10:39:30+00:00,19,19,504208,1298.0,37650.0
2026-03-07 10:40:00+00:00,19,19,504666,458.0,37680.0
2026-03-07 10:40:30+00:00,19,19,505187,521.0,37710.0
2026-03-07 10:41:00+00:00,19,19,505222,35.0,37740.0
2026-03-07 10:41:30+00:00,19,19,505648,426.0,37770.0
2026-03-07 10:42:00+00:00,19,19,505807,159.0,37800.0
2026-03-07 10:42:30+00:00,19,19,505810,3.0,37830.0
2026-03-07 10:43:00+00:00,19,19,506165,355.0,37860.0
2026-03-07 10:43:30+00:00,19,19,506728,563.0,37890.0
2026-03-07 10:44:00+00:00,19,19,506894,166.0,37920.0
2026-03-07 10:44:30+00:00,19,19,507807,913.0,37950.0
2026-03-07 10:45:00+00:00,19,19,508185,378.0,37980.0
2026-03-07 10:45:30+00:00,19,19,508195,10.0,38010.0
2026-03-07 10:46:00+00:00,19,19,508640,445.0,38040.0
2026-03-07 10:46:30+00:00,19,19,509119,479.0,38070.0
2026-03-07 10:47:00+00:00,19,19,509201,82.0,38100.0
2026-03-07 10:47:30+00:00,19,19,509219,18.0,38130.0
2026-03-07 10:48:00+00:00,19,19,509557,338.0,38160.0
2026-03-07 10:48:30+00:00,19,19,510274,717.0,38190.0
2026-03-07 10:49:00+00:00,0,0,0,0.0,38220.0
2026-03-07 10:49:30+00:00,19,19,510414,140.0,38250.0
2026-03-07 10:50:00+00:00,19,19,511403,989.0,38280.0
2026-03-07 10:50:30+00:00,19,19,511961,558.0,38310.0
2026-03-07 10:51:00+00:00,19,19,512308,347.0,38340.0
2026-03-07 10:51:30+00:00,19,19,512421,113.0,38370.0
2026-03-07 10:52:00+00:00,19,19,512651,230.0,38400.0
2026-03-07 10:52:30+00:00,19,19,512701,50.0,38430.0
2026-03-07 10:53:00+00:00,19,19,512894,193.0,38460.0
2026-03-07 10:53:30+00:00,19,19,512967,73.0,38490.0
2026-03-07 10:54:00+00:00,19,19,513047,80.0,38520.0
2026-03-07 10:54:30+00:00,19,19,513284,237.0,38550.0
2026-03-07 10:55:00+00:00,19,19,513730,446.0,38580.0
2026-03-07 10:55:30+00:00,19,19,513925,195.0,38610.0
2026-03-07 10:56:00+00:00,19,19,514123,198.0,38640.0
2026-03-07 10:56:30+00:00,19,19,514275,152.0,38670.0
2026-03-07 10:57:00+00:00,19,19,514310,35.0,38700.0
2026-03-07 10:57:30+00:00,19,19,514341,31.0,38730.0
2026-03-07 10:58:00+00:00,19,19,514389,48.0,38760.0
2026-03-07 10:58:30+00:00,19,19,514751,362.0,38790.0
2026-03-07 10:59:00+00:00,19,19,514876,125.0,38820.0
2026-03-07 10:59:30+00:00,19,19,515796,920.0,38850.0
2026-03-07 11:00:00+00:00,19,19,515867,71.0,38880.0
2026-03-07 11:00:30+00:00,19,19,516512,645.0,38910.0
2026-03-07 11:01:00+00:00,19,19,516526,14.0,38940.0
2026-03-07 11:01:30+00:00,19,19,516572,46.0,38970.0
2026-03-07 11:02:00+00:00,19,19,516786,214.0,39000.0
2026-03-07 11:02:30+00:00,19,19,516808,22.0,39030.0
2026-03-07 11:03:00+00:00,19,19,517029,221.0,39060.0
2026-03-07 11:03:30+00:00,19,19,517268,239.0,39090.0
2026-03-07 11:04:00+00:00,19,19,517507,239.0,39120.0
2026-03-07 11:04:30+00:00,19,19,518058,551.0,39150.0
2026-03-07 11:05:00+00:00,19,19,518094,36.0,39180.0
2026-03-07 11:05:30+00:00,19,19,518655,561.0,39210.0
2026-03-07 11:06:00+00:00,19,19,518714,59.0,39240.0
2026-03-07 11:06:30+00:00,19,19,518919,205.0,39270.0
2026-03-07 11:07:00+00:00,19,19,519010,91.0,39300.0
2026-03-07 11:07:30+00:00,19,19,519021,11.0,39330.0
2026-03-07 11:08:00+00:00,19,19,519338,317.0,39360.0
2026-03-07 11:08:30+00:00,19,19,519724,386.0,39390.0
2026-03-07 11:09:00+00:00,0,0,0,0.0,39420.0
2026-03-07 11:09:30+00:00,19,19,519754,30.0,39450.0
2026-03-07 11:10:00+00:00,19,19,520738,984.0,39480.0
2026-03-07 11:10:30+00:00,19,19,520825,87.0,39510.0
2026-03-07 11:11:00+00:00,19,19,521311,486.0,39540.0
2026-03-07 11:11:30+00:00,19,19,521795,484.0,39570.0
2026-03-07 11:12:00+00:00,19,19,522231,436.0,39600.0
2026-03-07 11:12:30+00:00,19,19,522326,95.0,39630.0
2026-03-07 11:13:00+00:00,19,19,522371,45.0,39660.0
2026-03-07 11:13:30+00:00,19,19,522954,583.0,39690.0
2026-03-07 11:14:00+00:00,19,19,523322,368.0,39720.0
2026-03-07 11:14:30+00:00,19,19,523594,272.0,39750.0
2026-03-07 11:15:00+00:00,19,19,524026,432.0,39780.0
2026-03-07 11:15:30+00:00,19,19,524700,674.0,39810.0
2026-03-07 11:16:00+00:00,19,19,525051,351.0,39840.0
2026-03-07 11:16:30+00:00,19,19,525242,191.0,39870.0
2026-03-07 11:17:00+00:00,19,19,525418,176.0,39900.0
2026-03-07 11:17:30+00:00,19,19,525447,29.0,39930.0
2026-03-07 11:18:00+00:00,19,19,525783,336.0,39960.0
2026-03-07 11:18:30+00:00,19,19,525954,171.0,39990.0
2026-03-07 11:19:00+00:00,19,19,526474,520.0,40020.0
2026-03-07 11:19:30+00:00,19,19,527167,693.0,40050.0
2026-03-07 11:20:00+00:00,19,19,527207,40.0,40080.0
2026-03-07 11:20:30+00:00,19,19,528508,1301.0,40110.0
2026-03-07 11:21:00+00:00,19,19,528510,2.0,40140.0
2026-03-07 11:21:30+00:00,19,19,528609,99.0,40170.0
2026-03-07 11:22:00+00:00,19,19,528961,352.0,40200.0
2026-03-07 11:22:30+00:00,19,19,529028,67.0,40230.0
2026-03-07 11:23:00+00:00,19,19,529416,388.0,40260.0
2026-03-07 11:23:30+00:00,19,19,529839,423.0,40290.0
2026-03-07 11:24:00+00:00,19,19,530170,331.0,40320.0
2026-03-07 11:24:30+00:00,19,19,530218,48.0,40350.0
2026-03-07 11:25:00+00:00,19,19,530750,532.0,40380.0
2026-03-07 11:25:30+00:00,19,19,531196,446.0,40410.0
2026-03-07 11:26:00+00:00,19,19,531230,34.0,40440.0
2026-03-07 11:26:30+00:00,19,19,531321,91.0,40470.0
2026-03-07 11:27:00+00:00,19,19,531389,68.0,40500.0
2026-03-07 11:27:30+00:00,19,19,531409,20.0,40530.0
2026-03-07 11:28:00+00:00,19,19,531506,97.0,40560.0
2026-03-07 11:28:30+00:00,19,19,531621,115.0,40590.0
2026-03-07 11:29:00+00:00,19,19,531834,213.0,40620.0
2026-03-07 11:29:30+00:00,19,19,531871,37.0,40650.0
2026-03-07 11:30:00+00:00,19,19,532339,468.0,40680.0
2026-03-07 11:30:30+00:00,0,0,0,0.0,40710.0
2026-03-07 11:31:00+00:00,19,19,532487,148.0,40740.0
2026-03-07 11:31:30+00:00,19,19,532527,40.0,40770.0
2026-03-07 11:32:00+00:00,19,19,532620,93.0,40800.0
2026-03-07 11:32:30+00:00,19,19,532624,4.0,40830.0
2026-03-07 11:33:00+00:00,19,19,532672,48.0,40860.0
2026-03-07 11:33:30+00:00,19,19,532969,297.0,40890.0
2026-03-07 11:34:00+00:00,19,19,533282,313.0,40920.0
2026-03-07 11:34:30+00:00,19,19,533365,83.0,40950.0
2026-03-07 11:35:00+00:00,19,19,533594,229.0,40980.0
2026-03-07 11:35:30+00:00,19,19,533713,119.0,41010.0
2026-03-07 11:36:00+00:00,19,19,533797,84.0,41040.0
2026-03-07 11:36:30+00:00,19,19,533824,27.0,41070.0
2026-03-07 11:37:00+00:00,19,19,533877,53.0,41100.0
2026-03-07 11:37:30+00:00,19,19,533914,37.0,41130.0
2026-03-07 11:38:00+00:00,19,19,533978,64.0,41160.0
2026-03-07 11:38:30+00:00,19,19,533989,11.0,41190.0
2026-03-07 11:39:00+00:00,19,19,534090,101.0,41220.0
2026-03-07 11:39:30+00:00,19,19,534142,52.0,41250.0
2026-03-07 11:40:00+00:00,19,19,534286,144.0,41280.0
2026-03-07 11:40:30+00:00,19,19,534381,95.0,41310.0
2026-03-07 11:41:00+00:00,19,19,534429,48.0,41340.0
2026-03-07 11:41:30+00:00,19,19,534451,22.0,41370.0
2026-03-07 11:42:00+00:00,19,19,534544,93.0,41400.0
2026-03-07 11:42:30+00:00,19,19,534556,12.0,41430.0
2026-03-07 11:43:00+00:00,19,19,534667,111.0,41460.0
2026-03-07 11:43:30+00:00,19,19,534690,23.0,41490.0
2026-03-07 11:44:00+00:00,19,19,534779,89.0,41520.0
2026-03-07 11:44:30+00:00,19,19,534820,41.0,41550.0
2026-03-07 11:45:00+00:00,19,19,535094,274.0,41580.0
2026-03-07 11:45:30+00:00,19,19,535320,226.0,41610.0
2026-03-07 11:46:00+00:00,19,19,535746,426.0,41640.0
2026-03-07 11:46:30+00:00,19,19,536000,254.0,41670.0
2026-03-07 11:47:00+00:00,19,19,536144,144.0,41700.0
2026-03-07 11:47:30+00:00,19,19,536174,30.0,41730.0
2026-03-07 11:48:00+00:00,19,19,536878,704.0,41760.0
2026-03-07 11:48:30+00:00,19,19,537194,316.0,41790.0
2026-03-07 11:49:00+00:00,19,19,537201,7.0,41820.0
2026-03-07 11:49:30+00:00,19,19,537888,687.0,41850.0
2026-03-07 11:50:00+00:00,19,19,538387,499.0,41880.0
2026-03-07 11:50:30+00:00,19,19,538408,21.0,41910.0
2026-03-07 11:51:00+00:00,19,19,538749,341.0,41940.0
2026-03-07 11:51:30+00:00,0,0,0,0.0,41970.0
2026-03-07 11:52:00+00:00,19,19,539053,304.0,42000.0
2026-03-07 11:52:30+00:00,19,19,539143,90.0,42030.0
2026-03-07 11:53:00+00:00,19,19,539180,37.0,42060.0
2026-03-07 11:53:30+00:00,19,19,539511,331.0,42090.0
2026-03-07 11:54:00+00:00,19,19,539955,444.0,42120.0
2026-03-07 11:54:30+00:00,19,19,540144,189.0,42150.0
2026-03-07 11:55:00+00:00,19,19,540650,506.0,42180.0
2026-03-07 11:55:30+00:00,19,19,541131,481.0,42210.0
2026-03-07 11:56:00+00:00,19,19,541428,297.0,42240.0
2026-03-07 11:56:30+00:00,19,19,541441,13.0,42270.0
2026-03-07 11:57:00+00:00,19,19,541884,443.0,42300.0
2026-03-07 11:57:30+00:00,19,19,541972,88.0,42330.0
2026-03-07 11:58:00+00:00,19,19,542062,90.0,42360.0
2026-03-07 11:58:30+00:00,19,19,542646,584.0,42390.0
2026-03-07 11:59:00+00:00,19,19,543155,509.0,42420.0
2026-03-07 11:59:30+00:00,19,19,543861,706.0,42450.0
2026-03-07 12:00:00+00:00,19,19,545454,1593.0,42480.0
2026-03-07 12:00:30+00:00,19,19,546305,851.0,42510.0
2026-03-07 12:01:00+00:00,19,19,546881,576.0,42540.0
2026-03-07 12:01:30+00:00,19,19,547169,288.0,42570.0
2026-03-07 12:02:00+00:00,19,19,547317,148.0,42600.0
2026-03-07 12:02:30+00:00,19,19,547320,3.0,42630.0
2026-03-07 12:03:00+00:00,19,19,547877,557.0,42660.0
2026-03-07 12:03:30+00:00,19,19,548079,202.0,42690.0
2026-03-07 12:04:00+00:00,19,19,548512,433.0,42720.0
2026-03-07 12:04:30+00:00,19,19,549339,827.0,42750.0
2026-03-07 12:05:00+00:00,19,19,549374,35.0,42780.0
2026-03-07 12:05:30+00:00,19,19,550291,917.0,42810.0
2026-03-07 12:06:00+00:00,19,19,550296,5.0,42840.0
2026-03-07 12:06:30+00:00,19,19,550507,211.0,42870.0
2026-03-07 12:07:00+00:00,19,19,550788,281.0,42900.0
2026-03-07 12:07:30+00:00,19,19,550790,2.0,42930.0
2026-03-07 12:08:00+00:00,19,19,551333,543.0,42960.0
2026-03-07 12:08:30+00:00,19,19,551430,97.0,42990.0
2026-03-07 12:09:00+00:00,19,19,552473,1043.0,43020.0
2026-03-07 12:09:30+00:00,19,19,553643,1170.0,43050.0
2026-03-07 12:10:00+00:00,19,19,553981,338.0,43080.0
2026-03-07 12:10:30+00:00,19,19,555315,1334.0,43110.0
2026-03-07 12:11:00+00:00,19,19,555342,27.0,43140.0
2026-03-07 12:11:30+00:00,19,19,556004,662.0,43170.0
2026-03-07 12:12:00+00:00,0,0,0,0.0,43200.0
2026-03-07 12:12:30+00:00,19,19,556062,58.0,43230.0
2026-03-07 12:13:00+00:00,19,19,556123,61.0,43260.0
2026-03-07 12:13:30+00:00,19,19,556782,659.0,43290.0
2026-03-07 12:14:00+00:00,19,19,557434,652.0,43320.0
2026-03-07 12:14:30+00:00,19,19,557610,176.0,43350.0
2026-03-07 12:15:00+00:00,19,19,558559,949.0,43380.0
2026-03-07 12:15:30+00:00,19,19,559126,567.0,43410.0
2026-03-07 12:16:00+00:00,19,19,559472,346.0,43440.0
2026-03-07 12:16:30+00:00,19,19,559607,135.0,43470.0
2026-03-07 12:17:00+00:00,19,19,559827,220.0,43500.0
2026-03-07 12:17:30+00:00,19,19,559924,97.0,43530.0
2026-03-07 12:18:00+00:00,19,19,559968,44.0,43560.0
2026-03-07 12:18:30+00:00,19,19,560377,409.0,43590.0
2026-03-07 12:19:00+00:00,19,19,561003,626.0,43620.0
2026-03-07 12:19:30+00:00,19,19,561159,156.0,43650.0
2026-03-07 12:20:00+00:00,19,19,561911,752.0,43680.0
2026-03-07 12:20:30+00:00,19,19,562472,561.0,43710.0
2026-03-07 12:21:00+00:00,19,19,562609,160.0,43740.0
2026-03-07 12:21:30+00:00,19,19,563121,512.0,43770.0
2026-03-07 12:22:00+00:00,19,19,563473,352.0,43800.0
2026-03-07 12:22:30+00:00,19,19,563550,77.0,43830.0
2026-03-07 12:23:00+00:00,19,19,563590,40.0,43860.0
2026-03-07 12:23:30+00:00,19,19,564051,461.0,43890.0
2026-03-07 12:24:00+00:00,19,19,564270,219.0,43920.0
2026-03-07 12:24:30+00:00,19,19,564684,414.0,43950.0
2026-03-07 12:25:00+00:00,19,19,564855,171.0,43980.0
2026-03-07 12:25:30+00:00,19,19,564861,6.0,44010.0
2026-03-07 12:26:00+00:00,19,19,564946,119.0,44040.0
2026-03-07 12:26:30+00:00,19,19,565052,106.0,44070.0
2026-03-07 12:27:00+00:00,19,19,565154,102.0,44100.0
2026-03-07 12:27:30+00:00,19,19,565178,24.0,44130.0
2026-03-07 12:28:00+00:00,19,19,565321,143.0,44160.0
2026-03-07 12:28:30+00:00,19,19,565417,130.0,44190.0
2026-03-07 12:29:00+00:00,19,19,565472,55.0,44220.0
2026-03-07 12:29:30+00:00,19,19,565851,379.0,44250.0
2026-03-07 12:30:00+00:00,19,19,565827,15.0,44280.0
2026-03-07 12:30:30+00:00,19,19,566058,231.0,44310.0
2026-03-07 12:31:00+00:00,19,19,566106,48.0,44340.0
2026-03-07 12:31:30+00:00,19,19,566257,151.0,44370.0
2026-03-07 12:32:00+00:00,0,0,0,0.0,44400.0
2026-03-07 12:32:30+00:00,19,19,566269,51.0,44430.0
2026-03-07 12:33:00+00:00,19,19,566331,62.0,44460.0
2026-03-07 12:33:30+00:00,19,19,566783,452.0,44490.0
2026-03-07 12:34:00+00:00,19,19,567224,441.0,44520.0
2026-03-07 12:34:30+00:00,19,19,567470,246.0,44550.0
2026-03-07 12:35:00+00:00,19,19,568325,909.0,44580.0
2026-03-07 12:35:30+00:00,19,19,568783,458.0,44610.0
2026-03-07 12:36:00+00:00,19,19,569068,285.0,44640.0
2026-03-07 12:36:30+00:00,19,19,569185,117.0,44670.0
2026-03-07 12:37:00+00:00,19,19,569394,209.0,44700.0
2026-03-07 12:37:30+00:00,19,19,569440,46.0,44730.0
2026-03-07 12:38:00+00:00,19,19,569706,320.0,44760.0
2026-03-07 12:38:30+00:00,19,19,569841,135.0,44790.0
2026-03-07 12:39:00+00:00,19,19,570116,275.0,44820.0
2026-03-07 12:39:30+00:00,19,19,570299,183.0,44850.0
2026-03-07 12:40:00+00:00,19,19,570853,554.0,44880.0
2026-03-07 12:40:30+00:00,19,19,571094,241.0,44910.0
2026-03-07 12:41:00+00:00,19,19,571263,233.0,44940.0
2026-03-07 12:41:30+00:00,19,19,571602,339.0,44970.0
2026-03-07 12:42:00+00:00,19,19,571629,27.0,45000.0
2026-03-07 12:42:30+00:00,19,19,571657,28.0,45030.0
2026-03-07 12:43:00+00:00,19,19,572043,386.0,45060.0
2026-03-07 12:43:30+00:00,19,19,572134,91.0,45090.0
2026-03-07 12:44:00+00:00,19,19,572541,485.0,45120.0
2026-03-07 12:44:30+00:00,19,19,572819,278.0,45150.0
2026-03-07 12:45:00+00:00,19,19,574007,1188.0,45180.0
2026-03-07 12:45:30+00:00,19,19,574705,698.0,45210.0
2026-03-07 12:46:00+00:00,19,19,575155,529.0,45240.0
2026-03-07 12:46:30+00:00,19,19,575702,547.0,45270.0
2026-03-07 12:47:00+00:00,19,19,575779,77.0,45300.0
2026-03-07 12:47:30+00:00,19,19,575844,65.0,45330.0
2026-03-07 12:48:00+00:00,19,19,576129,364.0,45360.0
2026-03-07 12:48:30+00:00,19,19,576749,620.0,45390.0
2026-03-07 12:49:00+00:00,19,19,576901,152.0,45420.0
2026-03-07 12:49:30+00:00,19,19,577508,607.0,45450.0
2026-03-07 12:50:00+00:00,19,19,577565,57.0,45480.0
2026-03-07 12:50:30+00:00,19,19,578302,737.0,45510.0
2026-03-07 12:51:00+00:00,19,19,578307,5.0,45540.0
2026-03-07 12:51:30+00:00,19,19,578662,355.0,45570.0
2026-03-07 12:52:00+00:00,19,19,578696,34.0,45600.0
2026-03-07 12:52:30+00:00,0,0,0,0.0,45630.0
2026-03-07 12:53:00+00:00,19,19,578747,51.0,45660.0
2026-03-07 12:53:30+00:00,19,19,578793,46.0,45690.0
2026-03-07 12:54:00+00:00,19,19,579608,815.0,45720.0
2026-03-07 12:54:30+00:00,19,19,579613,5.0,45750.0
2026-03-07 12:55:00+00:00,19,19,580348,735.0,45780.0
2026-03-07 12:55:30+00:00,19,19,580662,314.0,45810.0
2026-03-07 12:56:00+00:00,19,19,580969,307.0,45840.0
2026-03-07 12:56:30+00:00,19,19,580973,4.0,45870.0
2026-03-07 12:57:00+00:00,19,19,581392,419.0,45900.0
2026-03-07 12:57:30+00:00,19,19,581490,98.0,45930.0
2026-03-07 12:58:00+00:00,19,19,581524,34.0,45960.0
2026-03-07 12:58:30+00:00,19,19,581977,453.0,45990.0
2026-03-07 12:59:00+00:00,19,19,582394,417.0,46020.0
2026-03-07 12:59:30+00:00,19,19,582521,127.0,46050.0
2026-03-07 13:00:00+00:00,19,19,582809,288.0,46080.0
2026-03-07 13:00:30+00:00,19,19,583029,220.0,46110.0
2026-03-07 13:01:00+00:00,19,19,583008,2.0,46140.0
2026-03-07 13:01:30+00:00,19,19,583089,81.0,46170.0
2026-03-07 13:02:00+00:00,19,19,583104,15.0,46200.0
2026-03-07 13:02:30+00:00,19,19,583114,10.0,46230.0
2026-03-07 13:03:00+00:00,19,19,583244,130.0,46260.0
2026-03-07 13:03:30+00:00,19,19,583249,5.0,46290.0
2026-03-07 13:04:00+00:00,19,19,583388,139.0,46320.0
2026-03-07 13:04:30+00:00,19,19,583399,39.0,46350.0
2026-03-07 13:05:00+00:00,19,19,583558,159.0,46380.0
2026-03-07 13:05:30+00:00,19,19,583666,136.0,46410.0
2026-03-07 13:06:00+00:00,19,19,583791,125.0,46440.0
2026-03-07 13:06:30+00:00,19,19,583803,12.0,46470.0
2026-03-07 13:07:00+00:00,19,19,583902,99.0,46500.0
2026-03-07 13:07:30+00:00,19,19,583915,13.0,46530.0
2026-03-07 13:08:00+00:00,19,19,584123,208.0,46560.0
2026-03-07 13:08:30+00:00,19,19,584233,110.0,46590.0
2026-03-07 13:09:00+00:00,19,19,584391,158.0,46620.0
2026-03-07 13:09:30+00:00,19,19,585035,644.0,46650.0
2026-03-07 13:10:00+00:00,19,19,585082,47.0,46680.0
2026-03-07 13:10:30+00:00,19,19,585722,640.0,46710.0
2026-03-07 13:11:00+00:00,19,19,585723,1.0,46740.0
2026-03-07 13:11:30+00:00,19,19,585965,242.0,46770.0
2026-03-07 13:12:00+00:00,19,19,586038,73.0,46800.0
2026-03-07 13:12:30+00:00,19,19,586044,6.0,46830.0
2026-03-07 13:13:00+00:00,19,19,586620,576.0,46860.0
2026-03-07 13:13:30+00:00,0,0,0,0.0,46890.0
2026-03-07 13:14:00+00:00,19,19,586882,262.0,46920.0
2026-03-07 13:14:30+00:00,19,19,586991,109.0,46950.0
2026-03-07 13:15:00+00:00,19,19,587573,582.0,46980.0
2026-03-07 13:15:30+00:00,19,19,587999,426.0,47010.0
2026-03-07 13:16:00+00:00,19,19,588226,227.0,47040.0
2026-03-07 13:16:30+00:00,19,19,588231,5.0,47070.0
2026-03-07 13:17:00+00:00,19,19,588549,318.0,47100.0
2026-03-07 13:17:30+00:00,19,19,588583,34.0,47130.0
2026-03-07 13:18:00+00:00,19,19,588600,17.0,47160.0
2026-03-07 13:18:30+00:00,19,19,589114,514.0,47190.0
2026-03-07 13:19:00+00:00,19,19,589520,406.0,47220.0
2026-03-07 13:19:30+00:00,19,19,589655,135.0,47250.0
2026-03-07 13:20:00+00:00,19,19,590054,399.0,47280.0
2026-03-07 13:20:30+00:00,19,19,590453,399.0,47310.0
2026-03-07 13:21:00+00:00,19,19,590713,260.0,47340.0
2026-03-07 13:21:30+00:00,19,19,590718,5.0,47370.0
2026-03-07 13:22:00+00:00,19,19,591011,293.0,47400.0
2026-03-07 13:22:30+00:00,19,19,591033,22.0,47430.0
2026-03-07 13:23:00+00:00,19,19,591075,42.0,47460.0
2026-03-07 13:23:30+00:00,19,19,591693,618.0,47490.0
2026-03-07 13:24:00+00:00,19,19,592051,358.0,47520.0
2026-03-07 13:24:30+00:00,19,19,592564,513.0,47550.0
2026-03-07 13:25:00+00:00,19,19,592809,245.0,47580.0
2026-03-07 13:25:30+00:00,19,19,593048,239.0,47610.0
2026-03-07 13:26:00+00:00,19,19,593277,229.0,47640.0
2026-03-07 13:26:30+00:00,19,19,593293,16.0,47670.0
2026-03-07 13:27:00+00:00,19,19,593679,386.0,47700.0
2026-03-07 13:27:30+00:00,19,19,593713,34.0,47730.0
2026-03-07 13:28:00+00:00,19,19,594165,452.0,47760.0
2026-03-07 13:28:30+00:00,19,19,594202,37.0,47790.0
2026-03-07 13:29:00+00:00,19,19,594897,695.0,47820.0
2026-03-07 13:29:30+00:00,19,19,595791,894.0,47850.0
2026-03-07 13:30:00+00:00,19,19,596405,614.0,47880.0
2026-03-07 13:30:30+00:00,19,19,596406,1.0,47910.0
2026-03-07 13:31:00+00:00,19,19,596718,312.0,47940.0
2026-03-07 13:31:30+00:00,19,19,597065,347.0,47970.0
2026-03-07 13:32:00+00:00,19,19,597103,38.0,48000.0
2026-03-07 13:32:30+00:00,19,19,597156,53.0,48030.0
2026-03-07 13:33:00+00:00,19,19,597727,571.0,48060.0
2026-03-07 13:33:30+00:00,19,19,598156,429.0,48090.0
2026-03-07 13:34:00+00:00,19,19,598554,398.0,48120.0
2026-03-07 13:34:30+00:00,0,0,0,0.0,48150.0
2026-03-07 13:35:00+00:00,19,19,599157,603.0,48180.0
2026-03-07 13:35:30+00:00,19,19,599625,468.0,48210.0
2026-03-07 13:36:00+00:00,19,19,600013,388.0,48240.0
2026-03-07 13:36:30+00:00,19,19,600023,10.0,48270.0
2026-03-07 13:37:00+00:00,19,19,600412,389.0,48300.0
2026-03-07 13:37:30+00:00,19,19,600457,45.0,48330.0
2026-03-07 13:38:00+00:00,19,19,600492,35.0,48360.0
2026-03-07 13:38:30+00:00,19,19,600804,312.0,48390.0
2026-03-07 13:39:00+00:00,19,19,601746,942.0,48420.0
2026-03-07 13:39:30+00:00,19,19,602128,382.0,48450.0
2026-03-07 13:40:00+00:00,19,19,602915,787.0,48480.0
2026-03-07 13:40:30+00:00,19,19,603110,195.0,48510.0
2026-03-07 13:41:00+00:00,19,19,603822,712.0,48540.0
2026-03-07 13:41:30+00:00,19,19,604118,296.0,48570.0
2026-03-07 13:42:00+00:00,19,19,604216,98.0,48600.0
2026-03-07 13:42:30+00:00,19,19,604337,121.0,48630.0
2026-03-07 13:43:00+00:00,19,19,604393,56.0,48660.0
2026-03-07 13:43:30+00:00,19,19,605190,797.0,48690.0
2026-03-07 13:44:00+00:00,19,19,605591,401.0,48720.0
2026-03-07 13:44:30+00:00,19,19,605829,238.0,48750.0
2026-03-07 13:45:00+00:00,19,19,606572,743.0,48780.0
2026-03-07 13:45:30+00:00,19,19,607203,631.0,48810.0
2026-03-07 13:46:00+00:00,19,19,607519,316.0,48840.0
2026-03-07 13:46:30+00:00,19,19,607884,365.0,48870.0
2026-03-07 13:47:00+00:00,19,19,608000,116.0,48900.0
2026-03-07 13:47:30+00:00,19,19,608000,0.0,48930.0
2026-03-07 13:48:00+00:00,19,19,608070,70.0,48960.0
2026-03-07 13:48:30+00:00,19,19,609112,1042.0,48990.0
2026-03-07 13:49:00+00:00,19,19,609251,139.0,49020.0
2026-03-07 13:49:30+00:00,19,19,610174,923.0,49050.0
2026-03-07 13:50:00+00:00,19,19,610243,69.0,49080.0
2026-03-07 13:50:30+00:00,19,19,610634,391.0,49110.0
2026-03-07 13:51:00+00:00,19,19,610948,314.0,49140.0
2026-03-07 13:51:30+00:00,19,19,611352,404.0,49170.0
2026-03-07 13:52:00+00:00,19,19,611385,33.0,49200.0
2026-03-07 13:52:30+00:00,19,19,611439,54.0,49230.0
2026-03-07 13:53:00+00:00,19,19,611659,220.0,49260.0
2026-03-07 13:53:30+00:00,19,19,612409,750.0,49290.0
2026-03-07 13:54:00+00:00,19,19,612975,566.0,49320.0
2026-03-07 13:54:30+00:00,19,19,613903,928.0,49350.0
2026-03-07 13:55:00+00:00,19,19,614033,130.0,49380.0
2026-03-07 13:55:30+00:00,19,19,614322,289.0,49410.0
2026-03-07 13:56:00+00:00,0,0,0,0.0,49440.0
2026-03-07 13:56:30+00:00,19,19,614576,254.0,49470.0
2026-03-07 13:57:00+00:00,19,19,614808,232.0,49500.0
2026-03-07 13:57:30+00:00,19,19,614834,26.0,49530.0
2026-03-07 13:58:00+00:00,19,19,614904,70.0,49560.0
2026-03-07 13:58:30+00:00,19,19,615212,308.0,49590.0
2026-03-07 13:59:00+00:00,19,19,615674,462.0,49620.0
2026-03-07 13:59:30+00:00,19,19,615764,90.0,49650.0
2026-03-07 14:00:00+00:00,19,19,616174,410.0,49680.0
2026-03-07 14:00:30+00:00,19,19,616537,363.0,49710.0
2026-03-07 14:01:00+00:00,19,19,616742,205.0,49740.0
2026-03-07 14:01:30+00:00,19,19,616742,0.0,49770.0
2026-03-07 14:02:00+00:00,19,19,616907,165.0,49800.0
2026-03-07 14:02:30+00:00,19,19,617010,103.0,49830.0
2026-03-07 14:03:00+00:00,19,19,617361,351.0,49860.0
2026-03-07 14:03:30+00:00,19,19,617422,61.0,49890.0
