timestep,S,V,target_S,target_V,pred_target_S,pred_target_V
2026-03-07 08:54:00+00:00,575.0,930.0,1085.0,2648.0,761.4109433502035,2904.1135809088996
2026-03-07 08:55:00+00:00,1085.0,2648.0,848.0,12203.0,901.2661991623403,3793.7889547072864
2026-03-07 08:56:00+00:00,848.0,12203.0,328.0,4179.0,667.6023798359324,4132.400519387343
2026-03-07 08:57:00+00:00,328.0,4179.0,686.0,4210.0,625.63583242313,2951.518401536727
2026-03-07 08:58:00+00:00,686.0,4210.0,1955.0,2300.0,759.9140446573858,3594.345049801976
2026-03-07 08:59:00+00:00,1955.0,2300.0,1111.0,3852.0,1014.994504651125,4518.9700156010695
2026-03-07 09:00:00+00:00,1111.0,3852.0,312.0,6569.0,879.6051866548653,4244.689656516691
2026-03-07 09:01:00+00:00,312.0,6569.0,196.0,2518.0,603.2399842421612,2732.367560102623
2026-03-07 09:02:00+00:00,196.0,2518.0,526.0,2558.0,573.3565513611649,2790.2687455091236
2026-03-07 09:03:00+00:00,526.0,2558.0,825.0,2451.0,722.4703032844805,3150.2778615532206
2026-03-07 09:04:00+00:00,825.0,2451.0,459.0,2224.0,832.2967011742771,3449.140750847056
2026-03-07 09:05:00+00:00,459.0,2224.0,335.0,5020.0,697.9051660741773,3041.177699558929
2026-03-07 09:06:00+00:00,335.0,5020.0,577.0,4367.0,622.7671652152857,2932.389917229736
2026-03-07 09:07:00+00:00,577.0,4367.0,683.0,5365.0,721.0165825247747,3410.75932975865
2026-03-07 09:08:00+00:00,683.0,5365.0,981.0,1663.0,742.5359670039265,3708.089813593939
2026-03-07 09:09:00+00:00,981.0,1663.0,1509.0,3180.0,894.7734328787268,3341.036867181563
2026-03-07 09:10:00+00:00,1509.0,3180.0,765.0,8826.0,960.5149900766927,4557.318044489772
2026-03-07 09:11:00+00:00,765.0,8826.0,264.0,3358.0,711.1507555820313,4040.6713457197056
2026-03-07 09:12:00+00:00,264.0,3358.0,498.0,3320.0,602.1440513335031,2864.5932751702717
2026-03-07 09:13:00+00:00,498.0,3320.0,674.0,1399.0,703.1385075798225,3196.899635991519
2026-03-07 09:14:00+00:00,674.0,1399.0,1511.0,3525.0,795.4088102260225,3060.932719457562
2026-03-07 09:15:00+00:00,1511.0,3525.0,898.0,9163.0,949.8865857038294,4738.2625711122555
2026-03-07 09:16:00+00:00,898.0,9163.0,182.0,2594.0,729.5411684571781,4548.421294472298
2026-03-07 09:17:00+00:00,182.0,2594.0,564.0,4192.0,566.0261576934774,2773.876828171137
2026-03-07 09:18:00+00:00,564.0,4192.0,1781.0,1925.0,718.4672499577525,3373.648301696678
2026-03-07 09:19:00+00:00,1781.0,1925.0,2002.0,3989.0,1025.2641298152582,4091.7146486492347
2026-03-07 09:20:00+00:00,2002.0,3989.0,508.0,9898.0,944.1464425556793,5806.447699169618
2026-03-07 09:21:00+00:00,508.0,9898.0,208.0,2890.0,637.5985514917543,2897.8877593975
2026-03-07 09:22:00+00:00,208.0,2890.0,667.0,2687.0,577.7388243870813,2798.446357347812
2026-03-07 09:23:00+00:00,667.0,2687.0,791.0,1250.0,774.8357370690453,3328.3695698986694
2026-03-07 09:24:00+00:00,791.0,1250.0,759.0,2218.0,841.0035618142748,3087.0449561770874
2026-03-07 09:25:00+00:00,759.0,2218.0,61.0,6501.0,814.2194366524617,3324.6134061099506
2026-03-07 09:26:00+00:00,61.0,6501.0,361.0,1116.0,498.0237339327724,2044.3339704717564
2026-03-07 09:27:00+00:00,361.0,1116.0,352.0,1226.0,662.6042572029972,2841.973842238523
2026-03-07 09:28:00+00:00,352.0,1226.0,558.0,2709.0,657.4462040704898,2850.0909619263443
2026-03-07 09:29:00+00:00,558.0,2709.0,1382.0,2936.0,733.5141322142567,3206.3235027015985
2026-03-07 09:30:00+00:00,1382.0,2936.0,623.0,8728.0,951.6532606581036,4269.26001407749
2026-03-07 09:31:00+00:00,623.0,8728.0,484.0,3442.0,680.4054249488934,3514.2426844447764
2026-03-07 09:32:00+00:00,484.0,3442.0,343.0,2885.0,696.3270918242094,3186.4334253834313
2026-03-07 09:33:00+00:00,343.0,2885.0,299.0,1085.0,641.2566367126202,2964.8526585288114
2026-03-07 09:34:00+00:00,299.0,1085.0,545.0,1975.0,632.3345690626071,2809.5432170069707
2026-03-07 09:35:00+00:00,545.0,1975.0,681.0,7391.0,736.7114871207544,3083.8952696909128
2026-03-07 09:36:00+00:00,681.0,7391.0,184.0,3062.0,713.2413945141731,3776.2452001329484
2026-03-07 09:37:00+00:00,184.0,3062.0,682.0,3859.0,565.2417725019222,2762.9298282879954
2026-03-07 09:38:00+00:00,682.0,3859.0,395.0,1297.0,763.5948876119272,3540.0657597651348
2026-03-07 09:39:00+00:00,395.0,1297.0,1694.0,2465.0,677.3494841778739,2881.6441908262454
2026-03-07 09:40:00+00:00,1694.0,2465.0,438.0,9167.0,1000.4605458326578,4367.458114207769
2026-03-07 09:41:00+00:00,438.0,9167.0,178.0,3190.0,625.5504232614267,2747.9023839684
2026-03-07 09:42:00+00:00,178.0,3190.0,1170.0,3691.0,561.8035958472187,2749.5648983637398
2026-03-07 09:43:00+00:00,1170.0,3691.0,1828.0,2516.0,895.28996708703,4284.817411092719
2026-03-07 09:44:00+00:00,1828.0,2516.0,961.0,5215.0,1005.0064611698349,4543.584631818443
2026-03-07 09:45:00+00:00,961.0,5215.0,662.0,7851.0,817.9036772953139,4314.810687285071
2026-03-07 09:46:00+00:00,662.0,7851.0,80.0,2017.0,701.9338585778896,3705.197020674021
2026-03-07 09:47:00+00:00,80.0,2017.0,558.0,3691.0,514.1207434799679,2690.1646212372125
2026-03-07 09:48:00+00:00,558.0,3691.0,710.0,965.0,722.1186880682422,3320.2782145993883
2026-03-07 09:49:00+00:00,710.0,965.0,1850.0,3737.0,815.5146767119586,2967.3471364209627
2026-03-07 09:50:00+00:00,1850.0,3737.0,631.0,6900.0,958.574603119328,5386.255897991094
2026-03-07 09:51:00+00:00,631.0,6900.0,667.0,4917.0,706.3686310908486,3627.03448131198
2026-03-07 09:52:00+00:00,667.0,4917.0,566.0,1441.0,743.90314836261,3634.897044418396
2026-03-07 09:53:00+00:00,566.0,1441.0,927.0,3868.0,751.5668803863844,3004.5550249167813
2026-03-07 09:54:00+00:00,927.0,3868.0,1587.0,2944.0,836.116890772355,3945.985000333813
2026-03-07 09:55:00+00:00,1587.0,2944.0,1101.0,10443.0,975.7355442048913,4530.7909371042615
2026-03-07 09:56:00+00:00,1101.0,10443.0,271.0,3251.0,726.5985424200128,5435.175177878003
2026-03-07 09:57:00+00:00,271.0,3251.0,523.0,3067.0,605.9868549965694,2875.7930016855357
2026-03-07 09:58:00+00:00,523.0,3067.0,530.0,1335.0,715.7193353786374,3206.69375627925
2026-03-07 09:59:00+00:00,530.0,1335.0,1184.0,2143.0,737.5659873244844,2963.353021154406
2026-03-07 10:00:00+00:00,1184.0,2143.0,1067.0,11590.0,936.0970313434843,3695.1791490407495
2026-03-07 10:01:00+00:00,1067.0,11590.0,363.0,4532.0,698.4692107716735,5291.700796341875
2026-03-07 10:02:00+00:00,363.0,4532.0,880.0,4012.0,637.7808131987998,3008.5170997485957
2026-03-07 10:03:00+00:00,880.0,4012.0,1231.0,1420.0,820.8937346703225,3900.419733279534
2026-03-07 10:04:00+00:00,1231.0,1420.0,1055.0,2610.0,964.7374528489273,3403.7080781668305
2026-03-07 10:05:00+00:00,1055.0,2610.0,594.0,10931.0,894.7521530024788,3746.4886743259817
