captured_at,video_id,channel_id,title,published_at,duration_seconds,view_count,like_count,comment_count
2026-03-23T18:55:37+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:55:37+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98620,1649,158
2026-03-23T18:55:37+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17229,315,17
2026-03-23T18:56:08+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,882,40,2
2026-03-23T18:56:08+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,4989,174,41
2026-03-23T18:56:08+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:56:08+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98620,1650,158
2026-03-23T18:56:08+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17229,315,17
2026-03-23T18:56:39+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,885,40,2
2026-03-23T18:56:39+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,4996,175,42
2026-03-23T18:56:39+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:56:39+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98620,1651,159
2026-03-23T18:56:39+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17229,315,17
2026-03-23T18:57:09+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,888,41,2
2026-03-23T18:57:09+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,4997,175,42
2026-03-23T18:57:09+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:57:09+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98620,1651,159
2026-03-23T18:57:09+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,315,17
2026-03-23T18:57:40+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,888,42,2
2026-03-23T18:57:40+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5093,175,42
2026-03-23T18:57:40+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:57:40+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98620,1651,159
2026-03-23T18:57:40+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,315,17
2026-03-23T18:58:11+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,941,42,2
2026-03-23T18:58:11+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5099,175,42
2026-03-23T18:58:11+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:58:11+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1652,159
2026-03-23T18:58:11+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,315,17
2026-03-23T18:58:42+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,941,43,2
2026-03-23T18:58:42+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5099,175,42
2026-03-23T18:58:42+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:58:42+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1652,159
2026-03-23T18:58:42+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,315,17
2026-03-23T18:59:13+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,942,43,2
2026-03-23T18:59:13+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5099,175,42
2026-03-23T18:59:13+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2926,71,5
2026-03-23T18:59:13+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1653,159
2026-03-23T18:59:13+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,315,17
2026-03-23T18:59:44+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,946,43,2
2026-03-23T18:59:44+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5102,175,42
2026-03-23T18:59:44+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2938,71,5
2026-03-23T18:59:44+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1653,159
2026-03-23T18:59:44+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,315,17
2026-03-23T19:00:15+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,946,43,2
2026-03-23T19:00:15+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5103,175,43
2026-03-23T19:00:15+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:00:15+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1654,159
2026-03-23T19:00:15+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,315,17
2026-03-23T19:00:46+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,946,43,2
2026-03-23T19:00:46+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5106,175,43
2026-03-23T19:00:46+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:00:46+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1653,159
2026-03-23T19:00:46+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,316,17
2026-03-23T19:01:17+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,952,43,2
2026-03-23T19:01:17+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5108,176,44
2026-03-23T19:01:17+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:01:17+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1655,159
2026-03-23T19:01:17+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,317,17
2026-03-23T19:01:47+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,952,43,2
2026-03-23T19:01:47+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5108,176,44
2026-03-23T19:01:47+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:01:47+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1656,159
2026-03-23T19:01:47+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17281,317,17
2026-03-23T19:02:18+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,954,43,2
2026-03-23T19:02:18+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5116,176,44
2026-03-23T19:02:18+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:02:18+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1656,159
2026-03-23T19:02:18+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:02:49+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,964,43,2
2026-03-23T19:02:49+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5162,176,44
2026-03-23T19:02:49+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:02:49+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,98985,1656,159
2026-03-23T19:02:49+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:03:19+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,978,43,2
2026-03-23T19:03:19+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5163,176,44
2026-03-23T19:03:19+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:03:19+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99265,1656,159
2026-03-23T19:03:19+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:03:50+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,981,43,2
2026-03-23T19:03:50+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5168,177,44
2026-03-23T19:03:50+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2939,71,5
2026-03-23T19:03:50+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99265,1656,159
2026-03-23T19:03:50+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:04:21+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,981,43,2
2026-03-23T19:04:21+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5169,177,44
2026-03-23T19:04:21+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2944,71,5
2026-03-23T19:04:21+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99266,1655,159
2026-03-23T19:04:21+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:04:52+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,981,43,2
2026-03-23T19:04:52+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5169,177,44
2026-03-23T19:04:52+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2944,71,5
2026-03-23T19:04:52+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99266,1655,159
2026-03-23T19:04:52+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:05:23+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,983,44,2
2026-03-23T19:05:23+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5171,177,44
2026-03-23T19:05:23+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2944,71,5
2026-03-23T19:05:23+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99266,1655,159
2026-03-23T19:05:23+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:05:54+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,983,44,2
2026-03-23T19:05:54+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5171,177,44
2026-03-23T19:05:54+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2944,71,5
2026-03-23T19:05:54+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99266,1655,159
2026-03-23T19:05:54+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:06:25+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,983,45,2
2026-03-23T19:06:25+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5176,177,44
2026-03-23T19:06:25+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2944,71,5
2026-03-23T19:06:25+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99266,1655,159
2026-03-23T19:06:25+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:06:56+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,986,45,2
2026-03-23T19:06:56+00:00,6A6rxra3iqI,UCoLrcjPV5PbUrUyXq5mjc_A,"ALL 30 TEAMS RANKED ahead of 2026 MLB Opening Day! (Power Rankings ft. Dodgers, Blue Jays and MORE!)",2026-03-23T15:00:16Z,851,5176,177,44
2026-03-23T19:06:56+00:00,l9AxDmF5oHk,UCoLrcjPV5PbUrUyXq5mjc_A,Opening Day is THIS WEEK! | Morning Lineup (MLB Daily Recap),2026-03-23T12:01:25Z,571,2944,71,5
2026-03-23T19:06:56+00:00,JQdsOP3fdek,UCoLrcjPV5PbUrUyXq5mjc_A,FULL 10-RUN INNING for the Los Angeles Dodgers! | MLB Spring Training Highlights,2026-03-23T03:14:43Z,1769,99266,1655,159
2026-03-23T19:06:56+00:00,kFTE7C-gTrQ,UCoLrcjPV5PbUrUyXq5mjc_A,Brewers vs. Athletics Spring Breakout Game Highlights (3/22/26) | MLB Highlights,2026-03-23T00:54:48Z,590,17313,317,17
2026-03-23T19:07:27+00:00,IBs5ywbb-9A,UCoLrcjPV5PbUrUyXq5mjc_A,"2026 Offseason recap: Where did the top free agents land? Who got traded? (Tucker, Bichette & MORE!)",2026-03-23T16:30:13Z,609,986,45,2
